pdb_id,requested_pdb_id,target,source,query,download_url,status,intended_path,actual_path,exists,size_bytes,error,downloaded_at
2vi9,2VI9,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VI9.cif,verified,WAR/SHMT/2vi9.cif,WAR/SHMT/2vi9.cif,true,391558,,2026-06-05T11:15:48Z
2vgw,2VGW,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VGW.cif,verified,WAR/SHMT/2vgw.cif,WAR/SHMT/2vgw.cif,true,403450,,2026-06-05T11:15:48Z
2vgu,2VGU,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VGU.cif,verified,WAR/SHMT/2vgu.cif,WAR/SHMT/2vgu.cif,true,416801,,2026-06-05T11:15:48Z
2vmo,2VMO,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VMO.cif,verified,WAR/SHMT/2vmo.cif,WAR/SHMT/2vmo.cif,true,419604,,2026-06-05T11:15:48Z
2vgv,2VGV,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VGV.cif,verified,WAR/SHMT/2vgv.cif,WAR/SHMT/2vgv.cif,true,392640,,2026-06-05T11:15:48Z
2via,2VIA,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VIA.cif,verified,WAR/SHMT/2via.cif,WAR/SHMT/2via.cif,true,424705,,2026-06-05T11:15:48Z
2vmn,2VMN,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VMN.cif,verified,WAR/SHMT/2vmn.cif,WAR/SHMT/2vmn.cif,true,416318,,2026-06-05T11:15:48Z
2vmq,2VMQ,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VMQ.cif,verified,WAR/SHMT/2vmq.cif,WAR/SHMT/2vmq.cif,true,421132,,2026-06-05T11:15:48Z
2vmp,2VMP,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VMP.cif,verified,WAR/SHMT/2vmp.cif,WAR/SHMT/2vmp.cif,true,421453,,2026-06-05T11:15:48Z
2vmr,2VMR,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VMR.cif,verified,WAR/SHMT/2vmr.cif,WAR/SHMT/2vmr.cif,true,419408,,2026-06-05T11:15:48Z
2vmt,2VMT,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VMT.cif,verified,WAR/SHMT/2vmt.cif,WAR/SHMT/2vmt.cif,true,420838,,2026-06-05T11:15:48Z
2vmx,2VMX,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VMX.cif,verified,WAR/SHMT/2vmx.cif,WAR/SHMT/2vmx.cif,true,414286,,2026-06-05T11:15:48Z
2vmv,2VMV,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VMV.cif,verified,WAR/SHMT/2vmv.cif,WAR/SHMT/2vmv.cif,true,410271,,2026-06-05T11:15:48Z
2vmw,2VMW,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/2VMW.cif,verified,WAR/SHMT/2vmw.cif,WAR/SHMT/2vmw.cif,true,427278,,2026-06-05T11:15:48Z
3g8m,3G8M,SHMT,rcsb,Serine_hydroxymethyltransferase,https://files.rcsb.org/download/3G8M.cif,verified,WAR/SHMT/3g8m.cif,WAR/SHMT/3g8m.cif,true,369483,,2026-06-05T11:15:48Z
