pdb_id,requested_pdb_id,target,source,query,download_url,status,intended_path,actual_path,exists,size_bytes,error,downloaded_at
6izq,6IZQ,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/6IZQ.cif,verified,WAR/PRMT4/6izq.cif,WAR/PRMT4/6izq.cif,true,1081090,,2026-06-05T08:10:30Z
5ntc,5NTC,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5NTC.cif,verified,WAR/PRMT4/5ntc.cif,WAR/PRMT4/5ntc.cif,true,3214661,,2026-06-05T08:10:30Z
6d2l,6D2L,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/6D2L.cif,verified,WAR/PRMT4/6d2l.cif,WAR/PRMT4/6d2l.cif,true,1748683,,2026-06-05T08:10:30Z
5tbj,5TBJ,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5TBJ.cif,verified,WAR/PRMT4/5tbj.cif,WAR/PRMT4/5tbj.cif,true,3241216,,2026-06-05T08:10:30Z
5tbh,5TBH,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5TBH.cif,verified,WAR/PRMT4/5tbh.cif,WAR/PRMT4/5tbh.cif,true,3286689,,2026-06-05T08:10:30Z
6s70,6S70,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/6S70.cif,verified,WAR/PRMT4/6s70.cif,WAR/PRMT4/6s70.cif,true,2173839,,2026-06-05T08:10:30Z
5tbi,5TBI,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5TBI.cif,verified,WAR/PRMT4/5tbi.cif,WAR/PRMT4/5tbi.cif,true,3308283,,2026-06-05T08:10:30Z
6s71,6S71,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/6S71.cif,verified,WAR/PRMT4/6s71.cif,WAR/PRMT4/6s71.cif,true,2222900,,2026-06-05T08:10:30Z
5lv2,5LV2,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/5LV2.cif,verified,WAR/PRMT4/5lv2.cif,WAR/PRMT4/5lv2.cif,true,6727769,,2026-06-05T08:10:29Z
6s77,6S77,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/6S77.cif,verified,WAR/PRMT4/6s77.cif,WAR/PRMT4/6s77.cif,true,2182299,,2026-06-05T08:10:30Z
6s79,6S79,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/6S79.cif,verified,WAR/PRMT4/6s79.cif,WAR/PRMT4/6s79.cif,true,2173299,,2026-06-05T08:10:30Z
6s74,6S74,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/6S74.cif,verified,WAR/PRMT4/6s74.cif,WAR/PRMT4/6s74.cif,true,2192880,,2026-06-05T08:10:30Z
6s7b,6S7B,PRMT4,rcsb,Histone-arginine methyltransferase CARM1 5'-{[2-(benzylcarbamamido)ethyl][3-(N'-cyclopentylcarbamimidamido)propyl]amino}-5'-deoxyadenosine I1K CALCIUM ION CA bound inhibitor Homo sapiens,https://files.rcsb.org/download/6S7B.cif,verified,WAR/PRMT4/6s7b.cif,WAR/PRMT4/6s7b.cif,true,2129323,,2026-06-05T08:10:30Z
