pdb_id,requested_pdb_id,target,source,query,download_url,status,intended_path,actual_path,exists,size_bytes,error,downloaded_at
4k9h,4K9H,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4K9H.cif,verified,WAR/BACE1/4k9h.cif,WAR/BACE1/4k9h.cif,true,917711,,2026-06-06T07:57:57Z
4ke1,4KE1,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4KE1.cif,verified,WAR/BACE1/4ke1.cif,WAR/BACE1/4ke1.cif,true,609715,,2026-06-06T07:57:57Z
4ke0,4KE0,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4KE0.cif,verified,WAR/BACE1/4ke0.cif,WAR/BACE1/4ke0.cif,true,977807,,2026-06-06T07:57:57Z
4l7h,4L7H,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4L7H.cif,verified,WAR/BACE1/4l7h.cif,WAR/BACE1/4l7h.cif,true,655124,,2026-06-06T07:57:57Z
4l7g,4L7G,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4L7G.cif,verified,WAR/BACE1/4l7g.cif,WAR/BACE1/4l7g.cif,true,709649,,2026-06-06T07:57:57Z
4l7j,4L7J,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4L7J.cif,verified,WAR/BACE1/4l7j.cif,WAR/BACE1/4l7j.cif,true,662242,,2026-06-06T07:57:57Z
4jpc,4JPC,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4JPC.cif,verified,WAR/BACE1/4jpc.cif,WAR/BACE1/4jpc.cif,true,406931,,2026-06-06T07:57:57Z
4lxa,4LXA,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4LXA.cif,verified,WAR/BACE1/4lxa.cif,WAR/BACE1/4lxa.cif,true,1008487,,2026-06-06T07:57:58Z
4lc7,4LC7,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4LC7.cif,verified,WAR/BACE1/4lc7.cif,WAR/BACE1/4lc7.cif,true,389793,,2026-06-06T07:57:58Z
4n00,4N00,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4N00.cif,verified,WAR/BACE1/4n00.cif,WAR/BACE1/4n00.cif,true,386963,,2026-06-06T07:57:58Z
4lxk,4LXK,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4LXK.cif,verified,WAR/BACE1/4lxk.cif,WAR/BACE1/4lxk.cif,true,1021646,,2026-06-06T07:57:58Z
4l1e,4L1E,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4L1E.cif,verified,WAR/BACE1/4l1e.cif,WAR/BACE1/4l1e.cif,true,4486671,,2026-06-06T07:57:57Z
4lxm,4LXM,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4LXM.cif,verified,WAR/BACE1/4lxm.cif,WAR/BACE1/4lxm.cif,true,1008596,,2026-06-06T07:57:58Z
4pzw,4PZW,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4PZW.cif,verified,WAR/BACE1/4pzw.cif,WAR/BACE1/4pzw.cif,true,386171,,2026-06-06T07:57:58Z
4pzx,4PZX,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4PZX.cif,verified,WAR/BACE1/4pzx.cif,WAR/BACE1/4pzx.cif,true,395313,,2026-06-06T07:57:58Z
4r5n,4R5N,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4R5N.cif,verified,WAR/BACE1/4r5n.cif,WAR/BACE1/4r5n.cif,true,403295,,2026-06-06T07:57:58Z
4r12,4R12,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4R12.cif,verified,WAR/BACE1/4r12.cif,WAR/BACE1/4r12.cif,true,1027956,,2026-06-06T07:57:58Z
4r8y,4R8Y,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4R8Y.cif,verified,WAR/BACE1/4r8y.cif,WAR/BACE1/4r8y.cif,true,765700,,2026-06-06T07:57:58Z
4r93,4R93,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4R93.cif,verified,WAR/BACE1/4r93.cif,WAR/BACE1/4r93.cif,true,768457,,2026-06-06T07:57:58Z
4r92,4R92,BACE1,rcsb,Beta secretase 1,https://files.rcsb.org/download/4R92.cif,verified,WAR/BACE1/4r92.cif,WAR/BACE1/4r92.cif,true,764460,,2026-06-06T07:57:58Z
